INVOICE_ID,ACCOUNT_ID,SUBSCRIPTION_ID,AMOUNT,CURRENCY,STATUS,INVOICE_DATE,PAID_AT
INV-002352,ACC-00540,SUB-000784,499.00,GBP,paid,2023-10-31,2023-11-03 06:00:00.000
INV-002353,ACC-00540,SUB-000785,999.00,GBP,paid,2025-02-04,2025-02-07 06:00:00.000
INV-002354,ACC-00540,SUB-000785,999.00,GBP,paid,2025-05-23,2025-05-25 10:00:00.000
INV-002355,ACC-00540,SUB-000785,999.00,GBP,paid,2024-06-15,2024-06-16 21:00:00.000
INV-002356,ACC-00540,SUB-000786,499.00,GBP,paid,2026-04-09,2026-04-11 12:00:00.000
INV-002357,ACC-00540,SUB-000786,499.00,GBP,paid,2025-12-07,2025-12-09 17:00:00.000
INV-002358,ACC-00540,SUB-000786,499.00,GBP,paid,2025-09-06,2025-09-09 01:00:00.000
INV-002359,ACC-00541,SUB-000787,999.00,AUD,paid,2022-04-30,2022-05-01 15:00:00.000
INV-002360,ACC-00541,SUB-000787,999.00,AUD,paid,2022-05-04,2022-05-05 01:00:00.000
INV-002361,ACC-00541,SUB-000787,999.00,AUD,failed,2022-05-01,
INV-002362,ACC-00542,SUB-000788,999.00,EUR,paid,2022-08-14,2022-08-16 09:00:00.000
INV-002363,ACC-00542,SUB-000788,999.00,EUR,paid,2022-08-18,2022-08-21 00:00:00.000
INV-002364,ACC-00542,SUB-000788,999.00,EUR,failed,2022-08-15,
INV-002365,ACC-00544,SUB-000789,999.00,EUR,pending,2023-10-24,
INV-002366,ACC-00544,SUB-000789,999.00,EUR,paid,2023-10-18,2023-10-21 08:00:00.000
INV-002367,ACC-00544,SUB-000789,999.00,EUR,pending,2023-10-20,
INV-002368,ACC-00545,SUB-000790,999.00,USD,paid,2022-10-22,2022-10-24 09:00:00.000
INV-002369,ACC-00545,SUB-000790,999.00,USD,paid,2022-11-01,2022-11-04 03:00:00.000
INV-002370,ACC-00545,SUB-000790,999.00,USD,paid,2022-10-20,2022-10-22 17:00:00.000
INV-002371,ACC-00546,SUB-000791,499.00,EUR,paid,2023-12-22,2023-12-23 23:00:00.000
INV-002372,ACC-00546,SUB-000791,499.00,EUR,paid,2025-02-25,2025-02-26 15:00:00.000
INV-002373,ACC-00546,SUB-000791,499.00,EUR,paid,2024-08-13,2024-08-14 06:00:00.000
INV-002374,ACC-00546,SUB-000792,999.00,EUR,paid,2026-02-26,2026-02-27 21:00:00.000
INV-002375,ACC-00546,SUB-000792,999.00,EUR,paid,2026-03-06,2026-03-08 09:00:00.000
INV-002376,ACC-00546,SUB-000792,999.00,EUR,paid,2025-06-16,2025-06-18 03:00:00.000
INV-002377,ACC-00547,SUB-000793,999.00,AUD,paid,2023-09-28,2023-09-29 18:00:00.000
INV-002378,ACC-00547,SUB-000793,999.00,AUD,paid,2023-10-02,2023-10-04 05:00:00.000
INV-002379,ACC-00547,SUB-000793,999.00,AUD,paid,2023-09-25,2023-09-27 14:00:00.000
INV-002380,ACC-00548,SUB-000794,299.00,EUR,paid,2023-07-01,2023-07-04 10:00:00.000
INV-002381,ACC-00548,SUB-000794,299.00,EUR,paid,2023-06-19,2023-06-20 15:00:00.000
INV-002382,ACC-00548,SUB-000794,299.00,EUR,paid,2023-07-29,2023-07-31 00:00:00.000
INV-002383,ACC-00548,SUB-000795,999.00,EUR,failed,2025-03-04,
INV-002384,ACC-00548,SUB-000795,999.00,EUR,paid,2025-06-26,2025-06-28 06:00:00.000
INV-002385,ACC-00548,SUB-000795,999.00,EUR,paid,2023-09-29,2023-09-30 17:00:00.000
INV-002386,ACC-00549,SUB-000796,499.00,GBP,paid,2022-04-04,2022-04-05 05:00:00.000
INV-002387,ACC-00549,SUB-000796,499.00,GBP,paid,2022-06-08,2022-06-10 03:00:00.000
INV-002388,ACC-00549,SUB-000796,499.00,GBP,paid,2022-06-24,2022-06-26 08:00:00.000
INV-002389,ACC-00549,SUB-000797,999.00,GBP,pending,2024-07-05,
INV-002390,ACC-00549,SUB-000797,999.00,GBP,paid,2025-07-21,2025-07-23 22:00:00.000
INV-002391,ACC-00549,SUB-000797,999.00,GBP,paid,2024-01-05,2024-01-08 13:00:00.000
INV-002392,ACC-00551,SUB-000798,499.00,GBP,paid,2022-05-11,2022-05-13 11:00:00.000
INV-002393,ACC-00551,SUB-000798,499.00,GBP,paid,2022-05-30,2022-06-02 10:00:00.000
INV-002394,ACC-00551,SUB-000798,499.00,GBP,paid,2022-06-05,2022-06-09 00:00:00.000
INV-002395,ACC-00551,SUB-000799,999.00,GBP,paid,2024-03-07,2024-03-09 03:00:00.000
INV-002396,ACC-00551,SUB-000799,999.00,GBP,pending,2025-11-06,
INV-002397,ACC-00551,SUB-000799,999.00,GBP,pending,2025-04-21,
INV-002398,ACC-00552,SUB-000800,999.00,EUR,paid,2024-09-07,2024-09-09 02:00:00.000
INV-002399,ACC-00552,SUB-000800,999.00,EUR,paid,2023-04-04,2023-04-06 01:00:00.000
INV-002400,ACC-00552,SUB-000800,999.00,EUR,paid,2024-09-15,2024-09-18 14:00:00.000
INV-002401,ACC-00552,SUB-000801,299.00,EUR,paid,2024-10-07,2024-10-09 16:00:00.000
INV-002402,ACC-00552,SUB-000801,299.00,EUR,paid,2024-10-12,2024-10-14 07:00:00.000
INV-002403,ACC-00552,SUB-000801,299.00,EUR,paid,2024-10-11,2024-10-12 12:00:00.000
INV-002404,ACC-00553,SUB-000802,499.00,EUR,paid,2023-06-21,2023-06-22 08:00:00.000
INV-002405,ACC-00553,SUB-000802,499.00,EUR,paid,2023-11-02,2023-11-04 19:00:00.000
INV-002406,ACC-00553,SUB-000802,499.00,EUR,paid,2023-06-15,2023-06-16 14:00:00.000
INV-002407,ACC-00553,SUB-000803,999.00,EUR,paid,2024-04-09,2024-04-10 20:00:00.000
INV-002408,ACC-00553,SUB-000803,999.00,EUR,paid,2024-04-06,2024-04-07 13:00:00.000
INV-002409,ACC-00553,SUB-000803,999.00,EUR,paid,2024-04-12,2024-04-13 19:00:00.000
INV-002410,ACC-00554,SUB-000804,999.00,USD,paid,2023-01-29,2023-01-30 14:00:00.000
INV-002411,ACC-00554,SUB-000804,999.00,USD,paid,2022-12-28,2022-12-31 18:00:00.000
INV-002412,ACC-00554,SUB-000804,999.00,USD,paid,2023-01-30,2023-02-01 07:00:00.000
INV-002413,ACC-00554,SUB-000805,299.00,USD,paid,2024-06-20,2024-06-22 08:00:00.000
INV-002414,ACC-00554,SUB-000805,299.00,USD,paid,2024-09-19,2024-09-20 22:00:00.000
INV-002415,ACC-00554,SUB-000805,299.00,USD,paid,2024-01-28,2024-01-31 12:00:00.000
INV-002416,ACC-00554,SUB-000806,299.00,USD,paid,2025-02-11,2025-02-13 10:00:00.000
INV-002417,ACC-00554,SUB-000806,299.00,USD,paid,2025-02-16,2025-02-19 21:00:00.000
INV-002418,ACC-00554,SUB-000806,299.00,USD,paid,2025-02-01,2025-02-03 10:00:00.000
INV-002419,ACC-00555,SUB-000807,999.00,EUR,paid,2024-07-01,2024-07-02 21:00:00.000
INV-002420,ACC-00555,SUB-000807,999.00,EUR,paid,2024-06-22,2024-06-23 21:00:00.000
INV-002421,ACC-00555,SUB-000807,999.00,EUR,paid,2023-04-06,2023-04-09 08:00:00.000
INV-002422,ACC-00555,SUB-000808,299.00,EUR,paid,2025-03-11,2025-03-12 07:00:00.000
INV-002423,ACC-00555,SUB-000808,299.00,EUR,pending,2026-03-30,
INV-002424,ACC-00555,SUB-000808,299.00,EUR,paid,2024-12-08,2024-12-09 19:00:00.000
INV-002425,ACC-00556,SUB-000809,999.00,USD,paid,2023-03-27,2023-03-29 21:00:00.000
INV-002426,ACC-00556,SUB-000809,999.00,USD,paid,2023-04-06,2023-04-08 21:00:00.000
INV-002427,ACC-00556,SUB-000809,999.00,USD,paid,2023-05-17,2023-05-18 06:00:00.000
INV-002428,ACC-00556,SUB-000810,299.00,USD,paid,2023-10-07,2023-10-09 02:00:00.000
INV-002429,ACC-00556,SUB-000810,299.00,USD,paid,2024-04-12,2024-04-14 22:00:00.000
INV-002430,ACC-00556,SUB-000810,299.00,USD,failed,2023-06-11,
INV-002431,ACC-00556,SUB-000811,299.00,USD,paid,2024-11-18,2024-11-21 22:00:00.000
INV-002432,ACC-00556,SUB-000811,299.00,USD,pending,2024-11-15,
INV-002433,ACC-00556,SUB-000811,299.00,USD,paid,2024-11-26,2024-11-27 13:00:00.000
INV-002434,ACC-00557,SUB-000812,299.00,EUR,paid,2022-07-30,2022-08-01 14:00:00.000
INV-002435,ACC-00557,SUB-000812,299.00,EUR,paid,2022-07-08,2022-07-11 18:00:00.000
INV-002436,ACC-00557,SUB-000812,299.00,EUR,paid,2022-10-20,2022-10-22 18:00:00.000
INV-002437,ACC-00557,SUB-000813,499.00,EUR,paid,2023-01-13,2023-01-16 00:00:00.000
INV-002438,ACC-00557,SUB-000813,499.00,EUR,pending,2023-02-10,
INV-002439,ACC-00557,SUB-000813,499.00,EUR,paid,2022-12-16,2022-12-17 21:00:00.000
INV-002440,ACC-00557,SUB-000814,299.00,EUR,paid,2023-02-16,2023-02-18 14:00:00.000
INV-002441,ACC-00557,SUB-000814,299.00,EUR,paid,2023-02-22,2023-02-23 20:00:00.000
INV-002442,ACC-00557,SUB-000814,299.00,EUR,paid,2023-02-11,2023-02-12 21:00:00.000
INV-002443,ACC-00558,SUB-000815,499.00,GBP,paid,2023-11-07,2023-11-08 13:00:00.000
INV-002444,ACC-00558,SUB-000815,499.00,GBP,paid,2023-11-26,2023-11-29 09:00:00.000
INV-002445,ACC-00558,SUB-000815,499.00,GBP,paid,2024-02-29,2024-03-02 00:00:00.000
INV-002446,ACC-00558,SUB-000816,299.00,GBP,paid,2024-03-28,2024-03-31 10:00:00.000
INV-002447,ACC-00558,SUB-000816,299.00,GBP,pending,2024-03-26,
INV-002448,ACC-00558,SUB-000816,299.00,GBP,paid,2024-04-05,2024-04-08 03:00:00.000
INV-002449,ACC-00559,SUB-000817,999.00,GBP,paid,2023-03-09,2023-03-11 04:00:00.000
INV-002450,ACC-00559,SUB-000817,999.00,GBP,paid,2023-06-11,2023-06-13 12:00:00.000
INV-002451,ACC-00559,SUB-000817,999.00,GBP,failed,2023-07-18,
INV-002452,ACC-00559,SUB-000818,299.00,GBP,paid,2023-11-11,2023-11-14 00:00:00.000
INV-002453,ACC-00559,SUB-000818,299.00,GBP,paid,2023-11-11,2023-11-14 18:00:00.000
INV-002454,ACC-00559,SUB-000818,299.00,GBP,paid,2023-11-04,2023-11-07 12:00:00.000
INV-002455,ACC-00561,SUB-000819,299.00,AUD,paid,2025-09-12,2025-09-15 10:00:00.000
INV-002456,ACC-00561,SUB-000819,299.00,AUD,paid,2025-01-29,2025-01-31 11:00:00.000
INV-002457,ACC-00561,SUB-000819,299.00,AUD,paid,2024-07-06,2024-07-09 06:00:00.000
INV-002458,ACC-00561,SUB-000820,499.00,AUD,paid,2025-12-31,2026-01-01 21:00:00.000
INV-002459,ACC-00561,SUB-000820,499.00,AUD,paid,2025-12-04,2025-12-07 04:00:00.000
INV-002460,ACC-00561,SUB-000820,499.00,AUD,paid,2025-11-16,2025-11-18 09:00:00.000
INV-002461,ACC-00561,SUB-000821,299.00,AUD,pending,2026-04-18,
INV-002462,ACC-00561,SUB-000821,299.00,AUD,pending,2026-03-17,
INV-002463,ACC-00561,SUB-000821,299.00,AUD,paid,2026-04-17,2026-04-18 23:00:00.000
INV-002464,ACC-00562,SUB-000822,999.00,GBP,paid,2024-06-28,2024-06-30 18:00:00.000
INV-002465,ACC-00562,SUB-000822,999.00,GBP,paid,2023-10-20,2023-10-23 07:00:00.000
INV-002466,ACC-00562,SUB-000822,999.00,GBP,paid,2026-05-19,2026-05-21 18:00:00.000
INV-002467,ACC-00564,SUB-000823,999.00,EUR,pending,2023-03-22,
INV-002468,ACC-00564,SUB-000823,999.00,EUR,paid,2023-03-14,2023-03-17 19:00:00.000
INV-002469,ACC-00564,SUB-000823,999.00,EUR,paid,2023-03-28,2023-03-29 18:00:00.000
INV-002470,ACC-00564,SUB-000824,299.00,EUR,paid,2025-05-02,2025-05-03 07:00:00.000
INV-002471,ACC-00564,SUB-000824,299.00,EUR,failed,2024-01-31,
INV-002472,ACC-00564,SUB-000824,299.00,EUR,paid,2023-10-23,2023-10-25 12:00:00.000
INV-002473,ACC-00567,SUB-000825,999.00,EUR,failed,2023-09-30,
INV-002474,ACC-00567,SUB-000825,999.00,EUR,paid,2026-06-01,
INV-002475,ACC-00567,SUB-000825,999.00,EUR,paid,2026-03-08,2026-03-11 19:00:00.000
INV-002476,ACC-00568,SUB-000826,499.00,AUD,paid,2023-10-26,2023-10-29 02:00:00.000
INV-002477,ACC-00568,SUB-000826,499.00,AUD,paid,2023-10-15,2023-10-18 19:00:00.000
INV-002478,ACC-00568,SUB-000826,499.00,AUD,paid,2023-10-09,2023-10-11 21:00:00.000
INV-002479,ACC-00568,SUB-000827,999.00,AUD,paid,2023-11-19,2023-11-20 23:00:00.000
INV-002480,ACC-00568,SUB-000827,999.00,AUD,paid,2023-12-02,2023-12-04 18:00:00.000
INV-002481,ACC-00568,SUB-000827,999.00,AUD,paid,2023-11-12,2023-11-13 22:00:00.000
INV-002482,ACC-00569,SUB-000828,999.00,GBP,paid,2023-02-12,2023-02-14 18:00:00.000
INV-002483,ACC-00569,SUB-000828,999.00,GBP,paid,2023-02-25,2023-02-26 02:00:00.000
INV-002484,ACC-00569,SUB-000828,999.00,GBP,paid,2023-02-08,2023-02-09 07:00:00.000
INV-002485,ACC-00569,SUB-000829,299.00,GBP,paid,2024-09-19,2024-09-22 20:00:00.000
INV-002486,ACC-00569,SUB-000829,299.00,GBP,paid,2023-04-21,2023-04-23 13:00:00.000
INV-002487,ACC-00569,SUB-000829,299.00,GBP,paid,2026-04-06,2026-04-07 21:00:00.000
INV-002488,ACC-00571,SUB-000830,499.00,EUR,failed,2022-05-18,
INV-002489,ACC-00571,SUB-000830,499.00,EUR,paid,2022-05-20,2022-05-23 15:00:00.000
INV-002490,ACC-00571,SUB-000830,499.00,EUR,paid,2022-05-25,2022-05-28 00:00:00.000
INV-002491,ACC-00572,SUB-000831,499.00,GBP,pending,2025-03-20,
INV-002492,ACC-00572,SUB-000831,499.00,GBP,paid,2024-11-15,2024-11-18 09:00:00.000
INV-002493,ACC-00572,SUB-000831,499.00,GBP,failed,2025-09-29,
INV-002494,ACC-00572,SUB-000832,999.00,GBP,paid,2026-05-05,2026-05-07 00:00:00.000
INV-002495,ACC-00572,SUB-000832,999.00,GBP,paid,2025-12-23,2025-12-25 00:00:00.000
INV-002496,ACC-00572,SUB-000832,999.00,GBP,paid,2025-12-21,2025-12-24 10:00:00.000
INV-002497,ACC-00574,SUB-000833,299.00,EUR,paid,2022-05-21,2022-05-23 10:00:00.000
INV-002498,ACC-00574,SUB-000833,299.00,EUR,paid,2022-05-11,2022-05-14 20:00:00.000
INV-002499,ACC-00574,SUB-000833,299.00,EUR,paid,2022-05-20,2022-05-23 00:00:00.000
INV-002500,ACC-00575,SUB-000834,999.00,EUR,paid,2023-10-01,2023-10-03 10:00:00.000
INV-002501,ACC-00575,SUB-000834,999.00,EUR,paid,2023-10-14,2023-10-15 05:00:00.000
INV-002502,ACC-00575,SUB-000834,999.00,EUR,paid,2023-09-18,2023-09-19 23:00:00.000
INV-002503,ACC-00576,SUB-000835,499.00,USD,pending,2023-05-23,
INV-002504,ACC-00576,SUB-000835,499.00,USD,paid,2023-01-25,2023-01-26 13:00:00.000
INV-002505,ACC-00576,SUB-000835,499.00,USD,failed,2023-10-08,
INV-002506,ACC-00576,SUB-000836,299.00,USD,paid,2024-10-12,2024-10-15 18:00:00.000
INV-002507,ACC-00576,SUB-000836,299.00,USD,paid,2024-08-14,2024-08-16 00:00:00.000
INV-002508,ACC-00576,SUB-000836,299.00,USD,paid,2024-08-19,2024-08-21 08:00:00.000
INV-002509,ACC-00576,SUB-000837,999.00,USD,paid,2026-03-07,2026-03-09 02:00:00.000
INV-002510,ACC-00576,SUB-000837,999.00,USD,paid,2025-08-31,2025-09-03 08:00:00.000
INV-002511,ACC-00576,SUB-000837,999.00,USD,paid,2026-01-27,2026-01-30 19:00:00.000
INV-002512,ACC-00577,SUB-000838,999.00,AUD,failed,2023-06-09,
INV-002513,ACC-00577,SUB-000838,999.00,AUD,paid,2023-06-14,2023-06-15 07:00:00.000
INV-002514,ACC-00577,SUB-000838,999.00,AUD,paid,2023-06-12,2023-06-13 04:00:00.000
INV-002515,ACC-00579,SUB-000839,499.00,AUD,paid,2023-08-27,2023-08-29 16:00:00.000
INV-002516,ACC-00579,SUB-000839,499.00,AUD,paid,2023-07-02,2023-07-05 04:00:00.000
INV-002517,ACC-00579,SUB-000839,499.00,AUD,paid,2023-07-22,2023-07-24 15:00:00.000
INV-002518,ACC-00579,SUB-000840,999.00,AUD,paid,2023-09-20,2023-09-23 03:00:00.000
INV-002519,ACC-00579,SUB-000840,999.00,AUD,paid,2023-10-06,2023-10-08 18:00:00.000
INV-002520,ACC-00579,SUB-000840,999.00,AUD,paid,2023-11-01,2023-11-03 14:00:00.000
INV-002521,ACC-00579,SUB-000841,299.00,AUD,pending,2025-06-15,
INV-002522,ACC-00579,SUB-000841,299.00,AUD,paid,2024-03-03,2024-03-06 05:00:00.000
INV-002523,ACC-00579,SUB-000841,299.00,AUD,paid,2024-06-23,2024-06-25 09:00:00.000
INV-002524,ACC-00580,SUB-000842,999.00,GBP,paid,2023-10-24,2023-10-26 07:00:00.000
INV-002525,ACC-00580,SUB-000842,999.00,GBP,paid,2023-10-08,2023-10-09 23:00:00.000
INV-002526,ACC-00580,SUB-000842,999.00,GBP,paid,2023-10-18,2023-10-19 12:00:00.000
INV-002527,ACC-00581,SUB-000843,499.00,AUD,failed,2022-10-22,
INV-002528,ACC-00581,SUB-000843,499.00,AUD,paid,2022-10-30,2022-11-01 18:00:00.000
INV-002529,ACC-00581,SUB-000843,499.00,AUD,paid,2022-11-04,2022-11-06 03:00:00.000
INV-002530,ACC-00582,SUB-000844,999.00,USD,paid,2026-04-24,2026-04-27 19:00:00.000
INV-002531,ACC-00582,SUB-000844,999.00,USD,paid,2023-01-31,2023-02-02 04:00:00.000
INV-002532,ACC-00582,SUB-000844,999.00,USD,paid,2023-11-12,2023-11-13 14:00:00.000
INV-002533,ACC-00583,SUB-000845,999.00,EUR,paid,2025-09-21,2025-09-24 16:00:00.000
INV-002534,ACC-00583,SUB-000845,999.00,EUR,pending,2026-01-13,
INV-002535,ACC-00583,SUB-000845,999.00,EUR,paid,2026-01-23,2026-01-25 00:00:00.000
INV-002536,ACC-00584,SUB-000846,999.00,EUR,paid,2023-09-26,2023-09-28 10:00:00.000
INV-002537,ACC-00584,SUB-000846,999.00,EUR,paid,2024-03-12,2024-03-15 17:00:00.000
INV-002538,ACC-00584,SUB-000846,999.00,EUR,paid,2023-06-03,2023-06-04 02:00:00.000
INV-002539,ACC-00584,SUB-000847,299.00,EUR,paid,2024-06-18,2024-06-21 16:00:00.000
INV-002540,ACC-00584,SUB-000847,299.00,EUR,paid,2024-06-08,2024-06-11 04:00:00.000
INV-002541,ACC-00584,SUB-000847,299.00,EUR,pending,2024-09-04,
INV-002542,ACC-00584,SUB-000848,499.00,EUR,failed,2024-12-02,
INV-002543,ACC-00584,SUB-000848,499.00,EUR,paid,2026-01-22,2026-01-25 23:00:00.000
INV-002544,ACC-00584,SUB-000848,499.00,EUR,paid,2024-12-20,2024-12-22 09:00:00.000
INV-002545,ACC-00585,SUB-000849,499.00,USD,failed,2024-08-03,
INV-002546,ACC-00585,SUB-000849,499.00,USD,paid,2025-10-26,2025-10-29 14:00:00.000
INV-002547,ACC-00585,SUB-000849,499.00,USD,paid,2025-04-12,2025-04-15 17:00:00.000
INV-002548,ACC-00586,SUB-000850,499.00,EUR,paid,2024-08-28,2024-08-29 23:00:00.000
INV-002549,ACC-00586,SUB-000850,499.00,EUR,pending,2026-05-05,
INV-002550,ACC-00586,SUB-000850,499.00,EUR,paid,2023-07-22,2023-07-24 03:00:00.000
INV-002551,ACC-00587,SUB-000851,499.00,AUD,paid,2022-08-08,2022-08-09 10:00:00.000
INV-002552,ACC-00587,SUB-000851,499.00,AUD,paid,2022-08-04,2022-08-07 13:00:00.000
INV-002553,ACC-00587,SUB-000851,499.00,AUD,pending,2022-08-19,
INV-002554,ACC-00588,SUB-000852,999.00,AUD,pending,2022-07-18,
INV-002555,ACC-00588,SUB-000852,999.00,AUD,paid,2022-07-02,2022-07-03 14:00:00.000
INV-002556,ACC-00588,SUB-000852,999.00,AUD,paid,2022-07-19,2022-07-20 04:00:00.000
INV-002557,ACC-00588,SUB-000853,299.00,AUD,paid,2022-08-27,2022-08-30 03:00:00.000
INV-002558,ACC-00588,SUB-000853,299.00,AUD,paid,2022-08-03,2022-08-05 15:00:00.000
INV-002559,ACC-00588,SUB-000853,299.00,AUD,pending,2022-09-11,
INV-002560,ACC-00588,SUB-000854,299.00,AUD,paid,2022-10-20,2022-10-21 23:00:00.000
INV-002561,ACC-00588,SUB-000854,299.00,AUD,paid,2022-10-25,2022-10-29 00:00:00.000
INV-002562,ACC-00588,SUB-000854,299.00,AUD,paid,2022-10-26,2022-10-29 06:00:00.000
INV-002563,ACC-00589,SUB-000855,999.00,GBP,failed,2023-06-16,
INV-002564,ACC-00589,SUB-000855,999.00,GBP,paid,2023-07-15,2023-07-17 15:00:00.000
INV-002565,ACC-00589,SUB-000855,999.00,GBP,paid,2023-07-19,2023-07-20 02:00:00.000
INV-002566,ACC-00589,SUB-000856,299.00,GBP,paid,2023-09-16,2023-09-17 07:00:00.000
INV-002567,ACC-00589,SUB-000856,299.00,GBP,pending,2023-09-12,
INV-002568,ACC-00589,SUB-000856,299.00,GBP,paid,2023-09-09,2023-09-10 12:00:00.000
INV-002569,ACC-00590,SUB-000857,299.00,EUR,pending,2022-03-03,
INV-002570,ACC-00590,SUB-000857,299.00,EUR,paid,2022-03-03,2022-03-04 21:00:00.000
INV-002571,ACC-00590,SUB-000857,299.00,EUR,paid,2022-03-01,2022-03-02 18:00:00.000
INV-002572,ACC-00591,SUB-000858,999.00,AUD,paid,2022-03-17,2022-03-18 17:00:00.000
INV-002573,ACC-00591,SUB-000858,999.00,AUD,paid,2022-02-04,2022-02-06 21:00:00.000
INV-002574,ACC-00591,SUB-000858,999.00,AUD,pending,2022-02-09,
INV-002575,ACC-00591,SUB-000859,499.00,AUD,paid,2023-08-24,2023-08-27 02:00:00.000
INV-002576,ACC-00591,SUB-000859,499.00,AUD,paid,2022-09-05,2022-09-06 02:00:00.000
INV-002577,ACC-00591,SUB-000859,499.00,AUD,paid,2023-09-17,2023-09-18 15:00:00.000
INV-002578,ACC-00591,SUB-000860,299.00,AUD,paid,2024-02-24,2024-02-25 15:00:00.000
INV-002579,ACC-00591,SUB-000860,299.00,AUD,paid,2024-03-01,2024-03-03 18:00:00.000
INV-002580,ACC-00591,SUB-000860,299.00,AUD,paid,2024-02-22,2024-02-24 16:00:00.000
INV-002581,ACC-00592,SUB-000861,999.00,EUR,pending,2024-09-03,
INV-002582,ACC-00592,SUB-000861,999.00,EUR,paid,2023-10-30,2023-11-02 07:00:00.000
INV-002583,ACC-00592,SUB-000861,999.00,EUR,paid,2023-12-18,2023-12-19 04:00:00.000
INV-002584,ACC-00593,SUB-000862,999.00,AUD,paid,2023-12-14,2023-12-17 09:00:00.000
INV-002585,ACC-00593,SUB-000862,999.00,AUD,paid,2024-08-29,2024-08-31 16:00:00.000
INV-002586,ACC-00593,SUB-000862,999.00,AUD,paid,2022-10-19,2022-10-20 06:00:00.000
INV-002587,ACC-00594,SUB-000863,999.00,AUD,paid,2022-11-06,2022-11-09 09:00:00.000
INV-002588,ACC-00594,SUB-000863,999.00,AUD,paid,2023-04-07,2023-04-08 10:00:00.000
INV-002589,ACC-00594,SUB-000863,999.00,AUD,paid,2023-03-13,2023-03-14 09:00:00.000
INV-002590,ACC-00594,SUB-000864,499.00,AUD,paid,2023-04-22,2023-04-25 00:00:00.000
INV-002591,ACC-00594,SUB-000864,499.00,AUD,paid,2023-05-02,2023-05-04 05:00:00.000
INV-002592,ACC-00594,SUB-000864,499.00,AUD,paid,2023-04-30,2023-05-02 11:00:00.000
INV-002593,ACC-00595,SUB-000865,999.00,AUD,paid,2023-10-13,2023-10-16 16:00:00.000
INV-002594,ACC-00595,SUB-000865,999.00,AUD,paid,2023-07-07,2023-07-08 01:00:00.000
INV-002595,ACC-00595,SUB-000865,999.00,AUD,paid,2024-12-26,2024-12-29 12:00:00.000
INV-002596,ACC-00595,SUB-000866,299.00,AUD,paid,2026-04-27,2026-04-30 13:00:00.000
INV-002597,ACC-00595,SUB-000866,299.00,AUD,pending,2026-01-27,
INV-002598,ACC-00595,SUB-000866,299.00,AUD,paid,2025-09-02,2025-09-04 13:00:00.000
INV-002599,ACC-00596,SUB-000867,299.00,USD,paid,2023-03-25,2023-03-26 09:00:00.000
INV-002600,ACC-00596,SUB-000867,299.00,USD,paid,2023-03-16,2023-03-18 01:00:00.000
INV-002601,ACC-00596,SUB-000867,299.00,USD,paid,2023-03-02,2023-03-03 14:00:00.000
INV-002602,ACC-00596,SUB-000868,999.00,USD,paid,2023-12-08,2023-12-09 11:00:00.000
INV-002603,ACC-00596,SUB-000868,999.00,USD,paid,2023-08-23,2023-08-24 10:00:00.000
INV-002604,ACC-00596,SUB-000868,999.00,USD,pending,2024-03-30,
INV-002605,ACC-00596,SUB-000869,299.00,USD,paid,2025-12-07,2025-12-08 17:00:00.000
INV-002606,ACC-00596,SUB-000869,299.00,USD,paid,2025-11-19,2025-11-20 23:00:00.000
INV-002607,ACC-00596,SUB-000869,299.00,USD,failed,2025-03-14,
INV-002608,ACC-00597,SUB-000870,999.00,EUR,paid,2025-08-01,2025-08-03 17:00:00.000
INV-002609,ACC-00597,SUB-000870,999.00,EUR,paid,2026-04-14,2026-04-15 13:00:00.000
INV-002610,ACC-00597,SUB-000870,999.00,EUR,failed,2024-09-04,
INV-002611,ACC-00598,SUB-000871,299.00,EUR,pending,2023-01-19,
INV-002612,ACC-00598,SUB-000871,299.00,EUR,paid,2023-02-16,2023-02-18 03:00:00.000
INV-002613,ACC-00598,SUB-000871,299.00,EUR,paid,2023-02-04,2023-02-06 22:00:00.000
INV-002614,ACC-00598,SUB-000872,999.00,EUR,failed,2023-08-12,
INV-002615,ACC-00598,SUB-000872,999.00,EUR,paid,2023-04-20,2023-04-21 02:00:00.000
INV-002616,ACC-00598,SUB-000872,999.00,EUR,pending,2025-10-11,
INV-002617,ACC-00599,SUB-000873,999.00,EUR,paid,2022-12-24,2022-12-27 21:00:00.000
INV-002618,ACC-00599,SUB-000873,999.00,EUR,paid,2022-11-01,2022-11-04 09:00:00.000
INV-002619,ACC-00599,SUB-000873,999.00,EUR,paid,2022-11-10,2022-11-13 09:00:00.000
INV-002620,ACC-00599,SUB-000874,299.00,EUR,pending,2024-06-02,
INV-002621,ACC-00599,SUB-000874,299.00,EUR,paid,2024-11-08,2024-11-11 08:00:00.000
INV-002622,ACC-00599,SUB-000874,299.00,EUR,paid,2026-03-07,2026-03-09 12:00:00.000
INV-002623,ACC-00600,SUB-000875,999.00,EUR,paid,2023-01-12,2023-01-13 07:00:00.000
INV-002624,ACC-00600,SUB-000875,999.00,EUR,paid,2023-01-16,2023-01-17 14:00:00.000
INV-002625,ACC-00600,SUB-000875,999.00,EUR,paid,2023-01-13,2023-01-16 04:00:00.000
INV-002626,ACC-00601,SUB-000876,499.00,EUR,paid,2025-11-20,2025-11-23 21:00:00.000
INV-002627,ACC-00601,SUB-000876,499.00,EUR,paid,2025-07-02,2025-07-04 06:00:00.000
