ACCOUNT_ID,ACCOUNT_NAME,COUNTRY,CREATED_AT,STATUS
ACC-07404,Company 7404,AU,2022-09-30 00:00:00.000,active
ACC-07405,Company 7405,AU,2022-09-28 00:00:00.000,active
ACC-07406,Company 7406,GB,2023-02-16 00:00:00.000,active
ACC-07407,Company 7407,US,2023-02-08 00:00:00.000,active
ACC-07408,Company 7408,GB,2023-02-19 00:00:00.000,active
ACC-07409,Company 7409,FR,2023-01-13 00:00:00.000,active
ACC-07410,Company 7410,AU,2023-05-22 00:00:00.000,active
ACC-07411,Company 7411,DE,2022-02-09 00:00:00.000,active
ACC-07412,Company 7412,GB,2023-12-23 00:00:00.000,cancelled
ACC-07413,Company 7413,GB,2022-09-05 00:00:00.000,active
ACC-07414,Company 7414,GB,2022-07-28 00:00:00.000,active
ACC-07415,Company 7415,AU,2022-02-26 00:00:00.000,active
ACC-07416,Company 7416,FR,2023-07-15 00:00:00.000,active
ACC-07417,Company 7417,DE,2022-04-25 00:00:00.000,active
ACC-07418,Company 7418,AU,2022-05-09 00:00:00.000,active
ACC-07419,Company 7419,US,2022-12-04 00:00:00.000,active
ACC-07420,Company 7420,GB,2023-09-23 00:00:00.000,active
ACC-07421,Company 7421,US,2022-04-16 00:00:00.000,active
ACC-07422,Company 7422,AU,2022-11-25 00:00:00.000,active
ACC-07423,Company 7423,AU,2023-04-18 00:00:00.000,active
ACC-07424,Company 7424,FR,2023-10-30 00:00:00.000,active
ACC-07425,Company 7425,GB,2022-12-01 00:00:00.000,active
ACC-07426,Company 7426,US,2022-12-18 00:00:00.000,active
ACC-07427,Company 7427,AU,2023-05-20 00:00:00.000,trial
ACC-07428,Company 7428,DE,2023-09-23 00:00:00.000,active
ACC-07429,Company 7429,FR,2022-04-29 00:00:00.000,active
ACC-07430,Company 7430,AU,2023-05-14 00:00:00.000,active
ACC-07431,Company 7431,US,2022-10-01 00:00:00.000,cancelled
ACC-07432,Company 7432,AU,2022-06-05 00:00:00.000,active
ACC-07433,Company 7433,FR,2022-09-29 00:00:00.000,active
ACC-07434,Company 7434,FR,2023-10-20 00:00:00.000,cancelled
ACC-07435,Company 7435,FR,2022-06-01 00:00:00.000,active
ACC-07436,Company 7436,FR,2022-04-14 00:00:00.000,active
ACC-07437,Company 7437,GB,2022-07-08 00:00:00.000,cancelled
ACC-07438,Company 7438,AU,2023-10-29 00:00:00.000,active
ACC-07439,Company 7439,AU,2022-06-02 00:00:00.000,active
ACC-07440,Company 7440,AU,2022-05-03 00:00:00.000,active
ACC-07441,Company 7441,US,2023-08-24 00:00:00.000,active
ACC-07442,Company 7442,AU,2022-05-13 00:00:00.000,trial
ACC-07443,Company 7443,GB,2022-04-25 00:00:00.000,active
ACC-07444,Company 7444,GB,2022-06-08 00:00:00.000,active
ACC-07445,Company 7445,DE,2023-02-09 00:00:00.000,active
ACC-07446,Company 7446,DE,2022-07-13 00:00:00.000,active
ACC-07447,Company 7447,FR,2023-11-05 00:00:00.000,active
ACC-07448,Company 7448,US,2023-12-22 00:00:00.000,active
ACC-07449,Company 7449,AU,2022-08-05 00:00:00.000,active
ACC-07450,Company 7450,AU,2022-06-24 00:00:00.000,active
ACC-07451,Company 7451,AU,2022-06-15 00:00:00.000,active
ACC-07452,Company 7452,AU,2023-07-29 00:00:00.000,active
ACC-07453,Company 7453,DE,2022-12-20 00:00:00.000,active
ACC-07454,Company 7454,US,2022-11-23 00:00:00.000,trial
ACC-07455,Company 7455,DE,2022-09-28 00:00:00.000,active
ACC-07456,Company 7456,AU,2023-05-06 00:00:00.000,cancelled
ACC-07457,Company 7457,AU,2022-03-30 00:00:00.000,active
ACC-07458,Company 7458,GB,2022-02-07 00:00:00.000,active
ACC-07459,Company 7459,AU,2022-02-18 00:00:00.000,active
ACC-07460,Company 7460,US,2023-05-12 00:00:00.000,active
ACC-07461,Company 7461,US,2023-03-02 00:00:00.000,active
ACC-07462,Company 7462,AU,2022-02-08 00:00:00.000,active
ACC-07463,Company 7463,FR,2023-05-30 00:00:00.000,active
ACC-07464,Company 7464,GB,2022-11-02 00:00:00.000,active
ACC-07465,Company 7465,FR,2022-01-09 00:00:00.000,active
ACC-07466,Company 7466,DE,2023-05-06 00:00:00.000,active
ACC-07467,Company 7467,AU,2022-12-19 00:00:00.000,active
ACC-07468,Company 7468,US,2023-10-07 00:00:00.000,active
ACC-07469,Company 7469,DE,2022-04-21 00:00:00.000,active
ACC-07470,Company 7470,AU,2023-08-03 00:00:00.000,trial
ACC-07471,Company 7471,FR,2023-01-17 00:00:00.000,active
ACC-07472,Company 7472,FR,2023-02-22 00:00:00.000,active
ACC-07473,Company 7473,AU,2022-07-05 00:00:00.000,active
ACC-07474,Company 7474,AU,2023-06-21 00:00:00.000,active
ACC-07475,Company 7475,FR,2022-12-03 00:00:00.000,active
ACC-07476,Company 7476,AU,2022-02-13 00:00:00.000,active
ACC-07477,Company 7477,DE,2023-12-31 00:00:00.000,active
ACC-07478,Company 7478,US,2022-11-28 00:00:00.000,active
ACC-07479,Company 7479,DE,2023-11-06 00:00:00.000,trial
ACC-07480,Company 7480,US,2023-10-09 00:00:00.000,cancelled
ACC-07481,Company 7481,AU,2022-02-24 00:00:00.000,trial
ACC-07482,Company 7482,DE,2022-07-23 00:00:00.000,active
ACC-07483,Company 7483,FR,2023-04-29 00:00:00.000,active
ACC-07484,Company 7484,GB,2022-12-09 00:00:00.000,active
ACC-07485,Company 7485,FR,2023-11-17 00:00:00.000,active
ACC-07486,Company 7486,GB,2023-02-06 00:00:00.000,active
ACC-07487,Company 7487,US,2022-04-25 00:00:00.000,active
ACC-07488,Company 7488,AU,2022-04-18 00:00:00.000,active
ACC-07489,Company 7489,US,2022-08-04 00:00:00.000,active
ACC-07490,Company 7490,GB,2023-11-15 00:00:00.000,active
ACC-07491,Company 7491,GB,2022-09-26 00:00:00.000,cancelled
ACC-07492,Company 7492,FR,2022-12-14 00:00:00.000,active
ACC-07493,Company 7493,FR,2023-05-01 00:00:00.000,active
ACC-07494,Company 7494,US,2022-02-18 00:00:00.000,cancelled
ACC-07495,Company 7495,AU,2022-06-08 00:00:00.000,active
ACC-07496,Company 7496,US,2022-03-07 00:00:00.000,active
ACC-07497,Company 7497,AU,2022-05-13 00:00:00.000,active
ACC-07498,Company 7498,US,2023-08-25 00:00:00.000,active
ACC-07499,Company 7499,DE,2023-04-07 00:00:00.000,active
ACC-07500,Company 7500,FR,2022-11-10 00:00:00.000,active
ACC-07501,Company 7501,US,2022-01-30 00:00:00.000,active
ACC-07502,Company 7502,AU,2022-07-25 00:00:00.000,active
ACC-07503,Company 7503,FR,2022-04-06 00:00:00.000,active
ACC-07504,Company 7504,DE,2022-08-01 00:00:00.000,active
ACC-07505,Company 7505,AU,2023-07-12 00:00:00.000,active
ACC-07506,Company 7506,FR,2023-01-29 00:00:00.000,active
ACC-07507,Company 7507,GB,2023-07-29 00:00:00.000,active
ACC-07508,Company 7508,GB,2022-08-04 00:00:00.000,active
ACC-07509,Company 7509,AU,2023-09-22 00:00:00.000,active
ACC-07510,Company 7510,AU,2022-01-10 00:00:00.000,active
ACC-07511,Company 7511,GB,2023-07-02 00:00:00.000,active
ACC-07512,Company 7512,AU,2023-07-28 00:00:00.000,active
ACC-07513,Company 7513,US,2023-09-04 00:00:00.000,active
ACC-07514,Company 7514,DE,2022-06-23 00:00:00.000,active
ACC-07515,Company 7515,AU,2023-11-29 00:00:00.000,trial
ACC-07516,Company 7516,FR,2022-07-26 00:00:00.000,active
ACC-07517,Company 7517,DE,2022-07-15 00:00:00.000,active
ACC-07518,Company 7518,AU,2023-05-28 00:00:00.000,active
ACC-07519,Company 7519,AU,2023-03-10 00:00:00.000,active
ACC-07520,Company 7520,US,2023-10-17 00:00:00.000,active
ACC-07521,Company 7521,DE,2022-04-12 00:00:00.000,active
ACC-07522,Company 7522,US,2022-09-05 00:00:00.000,active
ACC-07523,Company 7523,AU,2023-09-16 00:00:00.000,active
ACC-07524,Company 7524,AU,2023-12-01 00:00:00.000,active
ACC-07525,Company 7525,GB,2023-04-25 00:00:00.000,active
ACC-07526,Company 7526,AU,2023-04-06 00:00:00.000,active
ACC-07527,Company 7527,US,2023-08-11 00:00:00.000,active
ACC-07528,Company 7528,FR,2023-08-26 00:00:00.000,active
ACC-07529,Company 7529,AU,2022-05-31 00:00:00.000,cancelled
ACC-07530,Company 7530,US,2023-04-11 00:00:00.000,trial
ACC-07531,Company 7531,DE,2023-12-31 00:00:00.000,active
ACC-07532,Company 7532,DE,2022-11-28 00:00:00.000,active
ACC-07533,Company 7533,GB,2022-08-11 00:00:00.000,trial
ACC-07534,Company 7534,AU,2022-07-12 00:00:00.000,active
ACC-07535,Company 7535,AU,2022-04-27 00:00:00.000,active
ACC-07536,Company 7536,US,2022-05-25 00:00:00.000,active
ACC-07537,Company 7537,DE,2022-10-30 00:00:00.000,active
ACC-07538,Company 7538,DE,2023-03-28 00:00:00.000,active
ACC-07539,Company 7539,AU,2023-05-07 00:00:00.000,active
ACC-07540,Company 7540,FR,2022-01-31 00:00:00.000,active
ACC-07541,Company 7541,US,2023-12-02 00:00:00.000,active
ACC-07542,Company 7542,AU,2023-12-05 00:00:00.000,active
ACC-07543,Company 7543,AU,2023-11-03 00:00:00.000,active
ACC-07544,Company 7544,AU,2023-07-29 00:00:00.000,cancelled
ACC-07545,Company 7545,DE,2022-08-20 00:00:00.000,trial
ACC-07546,Company 7546,US,2022-07-24 00:00:00.000,active
ACC-07547,Company 7547,AU,2023-07-28 00:00:00.000,active
ACC-07548,Company 7548,FR,2022-11-25 00:00:00.000,active
ACC-07549,Company 7549,AU,2022-11-04 00:00:00.000,trial
ACC-07550,Company 7550,DE,2022-07-12 00:00:00.000,active
ACC-07551,Company 7551,AU,2023-05-31 00:00:00.000,trial
ACC-07552,Company 7552,AU,2023-02-23 00:00:00.000,trial
ACC-07553,Company 7553,AU,2022-11-04 00:00:00.000,active
ACC-07554,Company 7554,AU,2023-02-24 00:00:00.000,active
ACC-07555,Company 7555,FR,2022-12-31 00:00:00.000,trial
ACC-07556,Company 7556,FR,2023-05-17 00:00:00.000,active
ACC-07557,Company 7557,GB,2022-04-22 00:00:00.000,active
ACC-07558,Company 7558,DE,2022-12-01 00:00:00.000,active
ACC-07559,Company 7559,FR,2023-08-25 00:00:00.000,trial
ACC-07560,Company 7560,GB,2022-05-26 00:00:00.000,active
ACC-07561,Company 7561,GB,2023-12-16 00:00:00.000,active
ACC-07562,Company 7562,AU,2022-02-27 00:00:00.000,active
ACC-07563,Company 7563,AU,2022-05-07 00:00:00.000,trial
ACC-07564,Company 7564,FR,2023-11-24 00:00:00.000,active
ACC-07565,Company 7565,FR,2023-08-12 00:00:00.000,cancelled
ACC-07566,Company 7566,GB,2023-01-17 00:00:00.000,active
ACC-07567,Company 7567,FR,2022-01-20 00:00:00.000,active
ACC-07568,Company 7568,US,2023-01-13 00:00:00.000,active
ACC-07569,Company 7569,AU,2022-02-18 00:00:00.000,active
ACC-07570,Company 7570,US,2023-11-24 00:00:00.000,active
ACC-07571,Company 7571,AU,2023-01-04 00:00:00.000,active
ACC-07572,Company 7572,GB,2022-01-27 00:00:00.000,trial
ACC-07573,Company 7573,US,2023-06-16 00:00:00.000,active
ACC-07574,Company 7574,FR,2022-10-21 00:00:00.000,cancelled
ACC-07575,Company 7575,DE,2023-04-29 00:00:00.000,trial
ACC-07576,Company 7576,DE,2022-02-28 00:00:00.000,trial
ACC-07577,Company 7577,FR,2023-03-03 00:00:00.000,active
ACC-07578,Company 7578,AU,2023-12-13 00:00:00.000,active
ACC-07579,Company 7579,AU,2022-10-12 00:00:00.000,active
ACC-07580,Company 7580,AU,2022-11-02 00:00:00.000,active
ACC-07581,Company 7581,FR,2023-03-06 00:00:00.000,active
ACC-07582,Company 7582,AU,2023-09-23 00:00:00.000,active
ACC-07583,Company 7583,FR,2023-06-02 00:00:00.000,active
ACC-07584,Company 7584,GB,2022-11-13 00:00:00.000,active
ACC-07585,Company 7585,US,2022-12-25 00:00:00.000,active
ACC-07586,Company 7586,AU,2023-01-28 00:00:00.000,active
ACC-07587,Company 7587,FR,2022-08-13 00:00:00.000,active
ACC-07588,Company 7588,US,2023-01-03 00:00:00.000,trial
ACC-07589,Company 7589,GB,2023-02-12 00:00:00.000,trial
ACC-07590,Company 7590,GB,2022-09-27 00:00:00.000,trial
ACC-07591,Company 7591,US,2022-02-05 00:00:00.000,active
ACC-07592,Company 7592,FR,2023-01-29 00:00:00.000,active
ACC-07593,Company 7593,AU,2023-04-24 00:00:00.000,active
ACC-07594,Company 7594,DE,2022-12-25 00:00:00.000,active
ACC-07595,Company 7595,US,2022-09-10 00:00:00.000,cancelled
ACC-07596,Company 7596,US,2022-08-31 00:00:00.000,active
ACC-07597,Company 7597,GB,2023-05-04 00:00:00.000,active
ACC-07598,Company 7598,GB,2023-01-26 00:00:00.000,active
ACC-07599,Company 7599,FR,2022-12-19 00:00:00.000,active
ACC-07600,Company 7600,AU,2023-11-09 00:00:00.000,active
ACC-07601,Company 7601,US,2023-03-27 00:00:00.000,trial
ACC-07602,Company 7602,AU,2022-04-02 00:00:00.000,active
ACC-07603,Company 7603,GB,2023-11-13 00:00:00.000,active
ACC-07604,Company 7604,DE,2022-12-07 00:00:00.000,cancelled
ACC-07605,Company 7605,AU,2022-07-25 00:00:00.000,active
ACC-07606,Company 7606,GB,2022-03-05 00:00:00.000,active
ACC-07607,Company 7607,AU,2023-11-07 00:00:00.000,cancelled
ACC-07608,Company 7608,AU,2022-06-07 00:00:00.000,active
ACC-07609,Company 7609,GB,2023-06-21 00:00:00.000,cancelled
ACC-07610,Company 7610,AU,2022-03-27 00:00:00.000,active
ACC-07611,Company 7611,GB,2022-11-23 00:00:00.000,active
ACC-07612,Company 7612,GB,2022-03-29 00:00:00.000,active
ACC-07613,Company 7613,AU,2023-01-05 00:00:00.000,active
ACC-07614,Company 7614,US,2023-09-17 00:00:00.000,active
ACC-07615,Company 7615,US,2023-04-10 00:00:00.000,active
ACC-07616,Company 7616,AU,2022-10-23 00:00:00.000,active
ACC-07617,Company 7617,DE,2023-02-01 00:00:00.000,active
ACC-07618,Company 7618,AU,2023-03-17 00:00:00.000,active
ACC-07619,Company 7619,AU,2022-08-01 00:00:00.000,active
ACC-07620,Company 7620,FR,2023-04-01 00:00:00.000,active
ACC-07621,Company 7621,AU,2022-07-04 00:00:00.000,active
ACC-07622,Company 7622,AU,2023-07-01 00:00:00.000,cancelled
ACC-07623,Company 7623,AU,2022-10-12 00:00:00.000,active
ACC-07624,Company 7624,GB,2023-03-11 00:00:00.000,cancelled
ACC-07625,Company 7625,DE,2022-10-29 00:00:00.000,active
ACC-07626,Company 7626,GB,2022-08-08 00:00:00.000,active
ACC-07627,Company 7627,AU,2023-11-27 00:00:00.000,active
ACC-07628,Company 7628,AU,2022-03-24 00:00:00.000,trial
ACC-07629,Company 7629,DE,2023-08-16 00:00:00.000,active
ACC-07630,Company 7630,DE,2022-09-23 00:00:00.000,cancelled
ACC-07631,Company 7631,AU,2023-07-03 00:00:00.000,active
ACC-07632,Company 7632,DE,2022-08-19 00:00:00.000,active
ACC-07633,Company 7633,GB,2022-03-29 00:00:00.000,active
ACC-07634,Company 7634,US,2023-12-05 00:00:00.000,active
ACC-07635,Company 7635,DE,2023-02-07 00:00:00.000,active
ACC-07636,Company 7636,FR,2023-04-24 00:00:00.000,active
ACC-07637,Company 7637,AU,2022-01-05 00:00:00.000,active
ACC-07638,Company 7638,US,2022-05-08 00:00:00.000,active
ACC-07639,Company 7639,DE,2022-06-29 00:00:00.000,cancelled
ACC-07640,Company 7640,AU,2023-10-28 00:00:00.000,active
ACC-07641,Company 7641,AU,2023-01-28 00:00:00.000,active
ACC-07642,Company 7642,AU,2023-08-15 00:00:00.000,active
ACC-07643,Company 7643,DE,2022-04-21 00:00:00.000,cancelled
ACC-07644,Company 7644,US,2022-11-15 00:00:00.000,active
ACC-07645,Company 7645,AU,2022-09-24 00:00:00.000,cancelled
ACC-07646,Company 7646,DE,2023-05-08 00:00:00.000,cancelled
ACC-07647,Company 7647,US,2022-07-07 00:00:00.000,active
ACC-07648,Company 7648,GB,2022-05-16 00:00:00.000,active
ACC-07649,Company 7649,AU,2022-07-01 00:00:00.000,active
ACC-07650,Company 7650,US,2022-06-30 00:00:00.000,active
ACC-07651,Company 7651,AU,2023-01-30 00:00:00.000,active
ACC-07652,Company 7652,FR,2023-05-28 00:00:00.000,active
ACC-07653,Company 7653,DE,2023-07-07 00:00:00.000,trial
ACC-07654,Company 7654,GB,2023-07-21 00:00:00.000,active
ACC-07655,Company 7655,AU,2023-04-26 00:00:00.000,active
ACC-07656,Company 7656,US,2023-07-17 00:00:00.000,trial
ACC-07657,Company 7657,GB,2023-02-14 00:00:00.000,active
ACC-07658,Company 7658,AU,2022-06-08 00:00:00.000,active
ACC-07659,Company 7659,US,2022-10-07 00:00:00.000,active
ACC-07660,Company 7660,FR,2023-03-01 00:00:00.000,active
ACC-07661,Company 7661,AU,2023-04-14 00:00:00.000,active
ACC-07662,Company 7662,AU,2022-04-20 00:00:00.000,active
ACC-07663,Company 7663,FR,2022-06-06 00:00:00.000,active
ACC-07664,Company 7664,GB,2022-11-06 00:00:00.000,active
ACC-07665,Company 7665,AU,2022-07-13 00:00:00.000,active
ACC-07666,Company 7666,AU,2022-02-27 00:00:00.000,active
ACC-07667,Company 7667,AU,2022-10-17 00:00:00.000,active
ACC-07668,Company 7668,AU,2022-01-27 00:00:00.000,active
ACC-07669,Company 7669,AU,2022-03-07 00:00:00.000,active
ACC-07670,Company 7670,GB,2022-09-19 00:00:00.000,active
ACC-07671,Company 7671,US,2023-11-20 00:00:00.000,active
ACC-07672,Company 7672,FR,2023-02-28 00:00:00.000,active
ACC-07673,Company 7673,FR,2023-11-11 00:00:00.000,active
ACC-07674,Company 7674,FR,2022-05-29 00:00:00.000,active
ACC-07675,Company 7675,DE,2022-10-23 00:00:00.000,active
ACC-07676,Company 7676,US,2022-07-23 00:00:00.000,trial
ACC-07677,Company 7677,FR,2023-05-16 00:00:00.000,active
ACC-07678,Company 7678,AU,2022-11-03 00:00:00.000,active
ACC-07679,Company 7679,US,2023-06-18 00:00:00.000,active
ACC-07680,Company 7680,FR,2023-12-20 00:00:00.000,active
ACC-07681,Company 7681,AU,2022-07-17 00:00:00.000,active
ACC-07682,Company 7682,AU,2022-11-20 00:00:00.000,active
ACC-07683,Company 7683,FR,2022-11-23 00:00:00.000,active
ACC-07684,Company 7684,DE,2023-03-09 00:00:00.000,active
ACC-07685,Company 7685,GB,2023-11-25 00:00:00.000,active
ACC-07686,Company 7686,AU,2022-05-23 00:00:00.000,active
ACC-07687,Company 7687,DE,2023-10-27 00:00:00.000,trial
ACC-07688,Company 7688,GB,2022-01-18 00:00:00.000,active
ACC-07689,Company 7689,AU,2023-12-20 00:00:00.000,cancelled
ACC-07690,Company 7690,FR,2023-08-30 00:00:00.000,active
ACC-07691,Company 7691,FR,2022-05-30 00:00:00.000,active
ACC-07692,Company 7692,GB,2022-11-21 00:00:00.000,active
ACC-07693,Company 7693,FR,2023-10-23 00:00:00.000,active
ACC-07694,Company 7694,AU,2023-12-20 00:00:00.000,active
ACC-07695,Company 7695,US,2023-03-16 00:00:00.000,active
ACC-07696,Company 7696,AU,2023-01-31 00:00:00.000,active
ACC-07697,Company 7697,AU,2023-03-17 00:00:00.000,active
ACC-07698,Company 7698,GB,2022-03-21 00:00:00.000,active
ACC-07699,Company 7699,US,2023-05-15 00:00:00.000,active
ACC-07700,Company 7700,AU,2023-04-26 00:00:00.000,active
ACC-07701,Company 7701,GB,2022-02-10 00:00:00.000,trial
ACC-07702,Company 7702,AU,2022-05-19 00:00:00.000,active
ACC-07703,Company 7703,US,2023-10-21 00:00:00.000,active
ACC-07704,Company 7704,US,2023-02-04 00:00:00.000,active
ACC-07705,Company 7705,DE,2022-10-28 00:00:00.000,active
ACC-07706,Company 7706,US,2023-10-03 00:00:00.000,active
ACC-07707,Company 7707,US,2023-03-14 00:00:00.000,active
ACC-07708,Company 7708,AU,2023-04-12 00:00:00.000,active
ACC-07709,Company 7709,US,2023-04-01 00:00:00.000,active
ACC-07710,Company 7710,DE,2022-04-16 00:00:00.000,active
ACC-07711,Company 7711,GB,2023-10-19 00:00:00.000,active
ACC-07712,Company 7712,FR,2022-09-30 00:00:00.000,active
ACC-07713,Company 7713,DE,2023-05-22 00:00:00.000,active
ACC-07714,Company 7714,AU,2022-05-12 00:00:00.000,active
ACC-07715,Company 7715,AU,2023-09-16 00:00:00.000,active
ACC-07716,Company 7716,DE,2023-02-22 00:00:00.000,active
ACC-07717,Company 7717,AU,2022-05-25 00:00:00.000,active
ACC-07718,Company 7718,AU,2022-04-02 00:00:00.000,active
ACC-07719,Company 7719,GB,2022-10-16 00:00:00.000,active
ACC-07720,Company 7720,DE,2022-10-06 00:00:00.000,active
ACC-07721,Company 7721,FR,2022-04-07 00:00:00.000,active
ACC-07722,Company 7722,AU,2023-02-18 00:00:00.000,active
ACC-07723,Company 7723,AU,2022-07-25 00:00:00.000,active
ACC-07724,Company 7724,US,2023-08-18 00:00:00.000,active
ACC-07725,Company 7725,GB,2022-04-21 00:00:00.000,active
ACC-07726,Company 7726,DE,2023-10-04 00:00:00.000,active
ACC-07727,Company 7727,AU,2022-09-09 00:00:00.000,active
ACC-07728,Company 7728,DE,2023-11-09 00:00:00.000,active
ACC-07729,Company 7729,AU,2023-10-08 00:00:00.000,active
ACC-07730,Company 7730,AU,2023-10-27 00:00:00.000,active
ACC-07731,Company 7731,AU,2022-12-15 00:00:00.000,active
ACC-07732,Company 7732,GB,2022-11-22 00:00:00.000,active
ACC-07733,Company 7733,AU,2022-04-06 00:00:00.000,active
ACC-07734,Company 7734,FR,2022-12-30 00:00:00.000,active
ACC-07735,Company 7735,US,2023-04-30 00:00:00.000,active
ACC-07736,Company 7736,FR,2022-12-12 00:00:00.000,active
ACC-07737,Company 7737,FR,2023-06-18 00:00:00.000,trial
ACC-07738,Company 7738,AU,2023-09-29 00:00:00.000,active
ACC-07739,Company 7739,DE,2023-07-13 00:00:00.000,cancelled
ACC-07740,Company 7740,GB,2022-04-27 00:00:00.000,trial
ACC-07741,Company 7741,GB,2023-05-15 00:00:00.000,active
ACC-07742,Company 7742,DE,2024-01-01 00:00:00.000,active
ACC-07743,Company 7743,DE,2023-12-12 00:00:00.000,active
ACC-07744,Company 7744,DE,2023-04-17 00:00:00.000,active
ACC-07745,Company 7745,GB,2023-11-14 00:00:00.000,active
ACC-07746,Company 7746,GB,2022-11-26 00:00:00.000,active
ACC-07747,Company 7747,AU,2023-09-28 00:00:00.000,active
ACC-07748,Company 7748,DE,2022-07-26 00:00:00.000,active
ACC-07749,Company 7749,DE,2023-12-02 00:00:00.000,active
ACC-07750,Company 7750,AU,2022-09-11 00:00:00.000,active
ACC-07751,Company 7751,US,2023-01-16 00:00:00.000,active
ACC-07752,Company 7752,GB,2023-02-27 00:00:00.000,trial
ACC-07753,Company 7753,GB,2022-01-30 00:00:00.000,active
ACC-07754,Company 7754,FR,2022-01-03 00:00:00.000,active
ACC-07755,Company 7755,DE,2022-03-27 00:00:00.000,active
ACC-07756,Company 7756,FR,2022-03-16 00:00:00.000,active
ACC-07757,Company 7757,AU,2023-02-26 00:00:00.000,active
ACC-07758,Company 7758,GB,2023-01-26 00:00:00.000,active
ACC-07759,Company 7759,AU,2022-07-22 00:00:00.000,trial
ACC-07760,Company 7760,GB,2023-11-06 00:00:00.000,active
ACC-07761,Company 7761,AU,2023-10-23 00:00:00.000,active
ACC-07762,Company 7762,AU,2022-06-30 00:00:00.000,active
ACC-07763,Company 7763,AU,2023-10-04 00:00:00.000,active
ACC-07764,Company 7764,FR,2023-08-22 00:00:00.000,active
ACC-07765,Company 7765,AU,2022-02-15 00:00:00.000,active
ACC-07766,Company 7766,GB,2023-05-22 00:00:00.000,active
ACC-07767,Company 7767,GB,2022-05-16 00:00:00.000,active
ACC-07768,Company 7768,AU,2023-12-01 00:00:00.000,cancelled
ACC-07769,Company 7769,DE,2023-01-10 00:00:00.000,active
ACC-07770,Company 7770,US,2022-06-18 00:00:00.000,active
ACC-07771,Company 7771,GB,2022-01-09 00:00:00.000,active
ACC-07772,Company 7772,AU,2023-09-03 00:00:00.000,active
ACC-07773,Company 7773,GB,2022-08-19 00:00:00.000,active
ACC-07774,Company 7774,GB,2022-05-25 00:00:00.000,active
ACC-07775,Company 7775,GB,2022-03-20 00:00:00.000,active
ACC-07776,Company 7776,US,2023-06-12 00:00:00.000,active
ACC-07777,Company 7777,US,2022-10-10 00:00:00.000,active
ACC-07778,Company 7778,FR,2023-01-30 00:00:00.000,active
ACC-07779,Company 7779,AU,2022-03-01 00:00:00.000,active
ACC-07780,Company 7780,US,2023-09-11 00:00:00.000,active
ACC-07781,Company 7781,AU,2022-10-04 00:00:00.000,active
ACC-07782,Company 7782,US,2023-02-17 00:00:00.000,active
ACC-07783,Company 7783,FR,2023-02-18 00:00:00.000,active
ACC-07784,Company 7784,AU,2023-10-30 00:00:00.000,active
ACC-07785,Company 7785,AU,2023-08-13 00:00:00.000,active
ACC-07786,Company 7786,DE,2022-11-19 00:00:00.000,active
ACC-07787,Company 7787,AU,2023-04-24 00:00:00.000,active
ACC-07788,Company 7788,AU,2022-11-26 00:00:00.000,trial
ACC-07789,Company 7789,US,2023-02-10 00:00:00.000,active
ACC-07790,Company 7790,DE,2022-07-13 00:00:00.000,active
ACC-07791,Company 7791,AU,2022-02-02 00:00:00.000,active
ACC-07792,Company 7792,FR,2023-12-19 00:00:00.000,active
ACC-07793,Company 7793,AU,2023-03-04 00:00:00.000,active
ACC-07794,Company 7794,GB,2023-05-12 00:00:00.000,active
ACC-07795,Company 7795,US,2022-12-16 00:00:00.000,trial
ACC-07796,Company 7796,AU,2022-05-21 00:00:00.000,active
ACC-07797,Company 7797,FR,2022-05-12 00:00:00.000,cancelled
ACC-07798,Company 7798,DE,2023-09-23 00:00:00.000,active
ACC-07799,Company 7799,DE,2022-06-03 00:00:00.000,active
ACC-07800,Company 7800,AU,2023-02-14 00:00:00.000,active
ACC-07801,Company 7801,FR,2023-09-08 00:00:00.000,active
ACC-07802,Company 7802,AU,2022-07-15 00:00:00.000,active
ACC-07803,Company 7803,AU,2023-09-29 00:00:00.000,trial
ACC-07804,Company 7804,US,2022-03-06 00:00:00.000,active
ACC-07805,Company 7805,US,2022-09-30 00:00:00.000,active
ACC-07806,Company 7806,GB,2023-01-01 00:00:00.000,active
ACC-07807,Company 7807,US,2023-08-28 00:00:00.000,active
ACC-07808,Company 7808,US,2022-05-20 00:00:00.000,active
ACC-07809,Company 7809,AU,2023-10-30 00:00:00.000,active
ACC-07810,Company 7810,US,2022-01-01 00:00:00.000,active
ACC-07811,Company 7811,DE,2022-08-03 00:00:00.000,active
ACC-07812,Company 7812,AU,2022-08-26 00:00:00.000,active
ACC-07813,Company 7813,US,2022-01-01 00:00:00.000,active
ACC-07814,Company 7814,AU,2023-08-05 00:00:00.000,active
ACC-07815,Company 7815,US,2022-03-03 00:00:00.000,active
ACC-07816,Company 7816,AU,2023-05-15 00:00:00.000,cancelled
ACC-07817,Company 7817,AU,2023-03-04 00:00:00.000,active
ACC-07818,Company 7818,FR,2023-02-25 00:00:00.000,active
ACC-07819,Company 7819,AU,2023-04-22 00:00:00.000,active
ACC-07820,Company 7820,FR,2023-12-17 00:00:00.000,active
ACC-07821,Company 7821,FR,2023-07-03 00:00:00.000,active
ACC-07822,Company 7822,AU,2022-03-12 00:00:00.000,trial
ACC-07823,Company 7823,DE,2023-08-09 00:00:00.000,active
ACC-07824,Company 7824,DE,2023-03-28 00:00:00.000,active
